FunctionName, u1, u2, N1, N2, N, V, D, E, L, T
run_return_trap,12,12,39,27,66,302.607525047596,63.6413637357162,19258.3555707189,0.0157130510928821,1069.90864281772
pop_args,14,23,50,42,92,479.269709637863,100.79517326536,48308.0734237874,0.00992110998576619,2683.78185687708
execute_shell_function,10,17,37,31,68,323.332350147116,27.8503327350282,9004.91353559582,0.0359062137430864,500.272974199768
search_for_command,18,32,116,79,195,1100.55195700607,137.568994625759,151401.826258737,0.00726907980043315,8411.21256992981
put_command_name_into_env,6,5,9,7,16,55.3509058981968,11.6408444727687,644.331286987766,0.0859044206233737,35.7961826104315
shell_execve,29,75,284,215,499,3343.5194193524,215.57497890328,720779.128289603,0.00463875726713469,40043.2849049779
execute_shell_script,18,23,123,84,207,1109.01326495594,46.208886039831,51246.2675770101,0.0216408592740804,2847.01486538945
init_job_stats,5,7,9,7,16,57.3594000115385,12.0632507047622,691.94082261393,0.0828963953808263,38.441156811885
fcopy,14,19,53,41,94,474.173047219695,59.2716309024618,28105.0098387013,0.0168714777166434,1561.38943548341
check_binary_file,18,11,47,29,76,369.206555629696,31.801721719346,11741.4041390938,0.0314448383903589,652.300229949656
bind_function,14,35,75,61,136,763.600538799668,65.7729703586459,50224.2756043166,0.0152038138850536,2790.23753357315
dup_error,5,6,11,10,21,72.6480639913833,9.08100799892291,659.717650212015,0.110119933835386,36.6509805673341
com_list,30,94,499,271,770,5354.73115899789,669.341394874737,3584143.22314287,0.00149400591037275,199119.067952382
com_view,30,98,518,287,805,5635,704.375,3969153.125,0.00141969831410825,220508.506944444
com_rename,30,99,522,291,813,5700.12775865911,712.515969832388,4061432.05812951,0.00140347731467021,225635.114340528
com_stat,32,115,587,341,928,6681.29593600815,835.161992001018,5579964.42306487,0.00119737249728527,309998.023503604
com_pwd,34,127,722,432,1154,8459.87807734427,1057.48475966803,8946192.13544127,0.000945640105786414,497010.674191182
com_delete,32,115,585,343,928,6681.29593600815,835.161992001018,5579964.42306487,0.00119737249728527,309998.023503604
com_help,33,121,659,395,1054,7659.19301389243,957.399126736553,7332904.70300732,0.00104449646137516,407383.594611518
com_cd,33,122,673,405,1078,7843.66210888563,980.457763610704,7690379.40979602,0.00101993174730682,427243.300544223
com_quit,34,127,708,430,1138,8342.58340729443,1042.8229259118,8699837.23845805,0.000958935573003095,483324.291025447
stripwhite,26,39,238,142,380,2288.49976895081,286.062471118852,654653.89906099,0.00349573992033553,36369.6610589439
find_command,24,37,186,115,301,1785.15193860643,223.143992325804,398345.930488786,0.00448141126085053,22130.3294715992
dupstr,9,7,19,13,32,128,16,2048,0.0625,113.777777777778
default_tty_job_signals,4,6,12,11,23,76.4043461824093,16.0685917695519,1227.71024822466,0.0622332071373473,68.20612490137
initialize_readline,27,37,217,123,340,2040,255,520200,0.00392156862745098,28900
execute_line,19,18,81,54,135,703.276204359908,87.9095255449885,61824.6774523599,0.0113753315559443,3434.70430290889
command_generator,18,22,114,53,167,888.76199184619,76.553791118954,68038.0998782587,0.0130627103554694,3779.89443768104
fileman_completion,12,14,53,24,77,361.933858296864,23.3358548525618,8446.03598344328,0.0428525119957292,469.224221302405
valid_argument,24,64,287,192,479,3094.06774532727,266.50848940069,824595.320910569,0.00375222568800246,45810.8511616983
too_dangerous,24,55,236,161,397,2502.60095702631,312.825119628289,782876.443763625,0.00319667423507498,43493.1357646458
path_is_devfd,17,19,76,41,117,604.881225168751,75.6101531460938,45735.1620702061,0.0132257369994715,2540.84233723367
sh_stataccess,26,52,275,168,443,2784.43318295598,239.838019884164,667812.941099923,0.00416948072070881,37100.7189499957
group_member,16,12,48,34,82,394.203103608724,49.2753879510904,19424.5108618437,0.0202941070903912,1079.13949232465
ydhms_tm_diff,21,37,187,117,304,1780.82622251878,62.4209027626314,111160.780472989,0.0160202745513424,6175.59891516606
__mktime_internal,35,75,476,336,812,5506.46408738202,474.301000061687,2611721.42344906,0.00210836578432249,145095.634636059
my_localtime_r,12,9,39,22,61,267.931362789504,23.0783514252195,6183.41414829415,0.0433306513786433,343.523008238564
mktime,8,8,13,10,23,92,11.5,1058,0.0869565217391304,58.7777777777778
internal_malloc,49,157,1333,851,2184,16787.3171513681,1082.37012765722,18170090.6081486,0.000923898373068082,1009449.47823048
internal_realloc,50,191,1927,1289,3216,25447.8521053156,1294.9582594822,32953906.2698599,0.000772225662624722,1830772.57054777
internal_free,49,176,1594,1052,2646,20675.2650319603,1333.047386322,27561108.0123693,0.000750160879696177,1531172.66735385
internal_memalign,50,195,1995,1338,3333,26452.8142506956,1346.09750790447,35608067.3399211,0.000742888233673908,1978225.96332895
internal_calloc,50,198,2043,1385,3428,27266.9849520062,1387.52800152441,37833705.1380535,0.00072070617594841,2101872.50766964
internal_cfree,50,198,2051,1396,3447,27418.1146819036,1767.7957722955,48469627.2189823,0.00056567620291426,2692757.06772124
internal_valloc,50,192,1981,1342,3323,26314.3825374635,1696.63212587689,44645826.7856744,0.000589402961754693,2480323.71031524
botch,15,31,118,46,164,905.86416079335,78.0268917705045,70681.7648330017,0.0128160942632604,3926.76471294454
xbotch,20,38,148,77,225,1318.0457239037,67.071051398785,88402.7124938941,0.0149095620114003,4911.26180521634
bcoalesce,26,26,146,104,250,1425.10992953527,299.714752217976,427126.469414041,0.00333650576956827,23729.2483007801
bsplit,33,24,141,91,232,1353.23048328622,284.59779178172,385126.407314968,0.00351373070655087,21395.9115174982
xsplit,27,23,101,71,172,970.743264641253,121.342908080157,117792.810730795,0.00824110791328176,6544.0450405997
block_signals,7,12,21,19,40,169.917100537743,21.2396375672179,3608.9776318942,0.0470817826733277,200.498757327456
unblock_signals,5,10,17,15,32,125.020499059473,15.6275623824341,1953.76564813495,0.0639895062024539,108.542536007497
lesscore,12,11,25,20,45,203.560288022566,42.8107474530041,8714.56808199482,0.0233586204281474,484.142671221935
morecore,35,42,202,133,335,2099.37349113279,441.519066471621,926913.423980218,0.00226490785095976,51495.1902211232
malloc_debug_dummy,4,5,6,5,11,34.8691750158654,7.33333333333333,255.70728344968,0.136363636363636,14.2059601916489
pagealign,30,28,144,91,235,1376.62553385498,172.078191731872,236887.232557688,0.00581131164812664,13160.4018087605
sh_malloc,9,7,17,13,30,120,10.3362373937614,1240.34848725137,0.0967470039536401,68.9082492917429
sh_realloc,9,9,20,17,37,154.287225053366,9.94774102205366,1534.80935784219,0.100525335127146,85.2671865467883
sh_free,8,7,16,13,29,113.299827272647,9.75911592801872,1105.70614897826,0.102468298089274,61.4281193876811
sh_memalign,9,8,20,17,37,151.236125126263,9.75101992672818,1474.70646974734,0.102553374674062,81.9281372081857
sh_calloc,9,8,20,16,36,147.148662285012,9.48747884762742,1396.06982088572,0.105402079526119,77.5594344936513
sh_cfree,8,7,16,13,29,113.299827272647,9.75911592801872,1105.70614897826,0.102468298089274,61.4281193876811
sh_valloc,9,7,17,13,30,120,10.3362373937614,1240.34848725137,0.0967470039536401,68.9082492917429
memalign,7,7,15,13,28,106.605937817613,13.3257422272016,1420.60324724659,0.075042724296341,78.9224026248107
valloc,7,6,12,9,21,77.7092340809629,16.3430226363095,1270.00377163545,0.0611881915759135,70.5557650908586
calloc,7,7,15,12,27,102.798582895555,12.8498228619444,1320.94358066679,0.0778220844554648,73.3857544814886
cfree,6,6,11,9,20,71.6992500144231,15.0790633809528,1081.15753533426,0.066317116304661,60.0643075185703
all_digits,12,6,27,13,40,166.797000057692,20.8496250072116,3477.65490353073,0.0479624933136263,193.203050196152
quoted_strchr,27,110,1087,306,1393,9887.55869156401,637.504972754638,6303367.8342754,0.00156861521515516,350187.101904189
expand_string_if_necessary,53,375,5441,3293,8734,76347.9726592276,4922.57125831471,375828335.842911,0.000203145865752761,20879351.9912728
expand_string_to_string_internal,53,375,5483,3320,8803,76951.1338812893,4961.46036030963,381790000.432896,0.000201553560318598,21210555.5796054
call_expand_word_internal,53,394,5717,3462,9179,80813.1186434417,3367.21327681007,272115006.036624,0.000296981485220131,15117500.335368
expand_string_internal,53,395,5752,3492,9244,81415.1888995005,7012.7226660264,570942140.554348,0.000142597967668758,31719007.8085749
expand_string_leave_quoted,53,398,6000,3667,9667,85233.7806860098,7341.63825948663,625755585.285102,0.000136209380611723,34764199.1825057
expand_string_for_rhs,53,400,6037,3698,9735,85895.4800818501,4370.94104932128,375444079.840917,0.000228783684958478,20858004.4356065
list_quote_escapes,53,403,6150,3781,9931,87719.4307306701,10964.9288413338,961837315.964103,9.1199862258145e-005,53435406.4424502
dequote_escapes,53,404,6229,3829,10058,88872.9944711741,11109.1243088968,987301143.284167,9.00160959760931e-005,54850063.5157871
make_quoted_char,53,404,6261,3852,10113,89358.9772407023,11169.8721550878,998128351.688043,8.95265394371151e-005,55451575.0937802
quote_list,53,406,6447,3973,10420,92137.2905783719,11517.1613222965,1061160039.39042,8.68269508445683e-005,58953335.5216898
remove_quoted_escapes,53,406,6501,4011,10512,92950.786809966,11618.8483512457,1079981096.07397,8.60670498288053e-005,59998949.7818871
remove_quoted_nulls,53,406,6579,4064,10643,94109.1347049532,11763.6418381191,1107066154.36438,8.50076884149583e-005,61503675.2424654
unquoted_substring,33,108,1132,374,1506,10752.1643367126,926.141025674973,9958020.50702885,0.00107974916592341,553223.361501603
unquoted_member,33,104,1027,313,1340,9511.36299116711,819.2642151245,7792319.33572274,0.00122060744450804,432906.629762375
do_assignment_internal,52,338,4828,2922,7750,66706.8099315595,5745.81186027602,383284779.665932,0.000174039809224098,21293598.8703296
string_extract_verbatim,44,170,2026,971,2997,23201.1765582442,1180.63226277268,27392057.5789484,0.000847003789013464,1521780.97660824
string_extract,38,135,1312,504,1816,13501.2848613883,687.036386117035,9275873.95910485,0.00145552698548,515326.331061381
string_extract_double_quoted,41,158,1569,681,2250,17182.4053962232,1107.84362709515,19035418.3163712,0.000902654468141933,1057523.2397984
string_extract_single_quoted,42,159,1766,811,2577,19716.7602081681,1698.30928456245,33485156.9230234,0.000588820899167159,1860286.49572352
skip_single_quoted,42,159,1791,834,2625,20084.0106893447,1294.92598595026,26007307.3437352,0.000772244908859536,1444850.40798529
skip_double_quoted,42,157,1683,763,2446,18679.1838218498,1204.34911638877,22496258.5307082,0.000830324020163266,1249792.1405949
extract_delimited_string,44,200,2379,1245,3624,28740.9921113279,1007.41928167774,28954229.6274995,0.000992635358670738,1608568.31263886
extract_dollar_brace_string,44,203,2582,1392,3974,31586.8113783175,1607.34989011174,50771057.7979188,0.000622142077560029,2820614.3221066
pos_params,53,360,5043,3128,8171,71005.9734244683,3613.26258019955,256563226.745275,0.000276758186764487,14253512.5969597
remove_upattern,53,420,6653,4197,10850,96409.8056507324,6216.0673268204,599289842.890623,0.00016087341842089,33293880.1605902
remove_pattern,53,431,6939,4412,11351,101238.016606304,6527.36848716764,660817839.299342,0.000153201095045566,36712102.1832968
match_pattern_char,53,434,7006,4445,11451,102231.985443805,8805.78392318942,900232773.856792,0.000113561723603797,50012931.8809329
match_upattern,53,442,7247,4596,11843,106010.064879354,4417.08603663974,468255577.321867,0.000226393597884442,26014198.7401037
match_pattern,53,450,7660,4904,12564,112754.544906317,4698.10603776319,529732808.209607,0.000212851730455217,29429600.4560893
getpatspec,53,451,7670,4917,12587,112997.022397093,9733.03373570446,1099803831.02506,0.000102742888512923,61100212.8347258
getpattern,53,454,7747,4973,12720,114299.909438683,7369.5401388347,842337770.473542,0.000135693677103457,46796542.8040857
list_remove_pattern,53,457,7838,5056,12894,115973.193214858,4832.21638395242,560407564.352117,0.000206944375115518,31133753.5751176
parameter_list_remove_pattern,53,457,7867,5080,12947,116449.893947012,5925.75559455607,690053610.541966,0.000168754850591322,38336311.6967759
parameter_brace_remove_pattern,53,474,8079,5237,13316,120398.733263201,5016.61388596672,603993957.140978,0.00019933764541803,33555219.8411654
read_comsub,55,591,8944,5830,14774,137921.057100248,11879.8732315557,1638484674.31311,8.41759823954825e-005,91026926.3507282
valid_brace_expansion_word,55,649,9415,6167,15582,147396.863481606,12696.0747670144,1871361599.18589,7.87645014975884e-005,103964533.288105
chk_atstar,55,651,9541,6250,15791,149438.513378325,7604.43892801397,1136396048.47867,0.000131502140981908,63133113.8043707
chk_arithsub,55,717,11749,7727,19476,186822.693257833,16092.030900457,3006356552.81165,6.21425602638883e-005,167019808.489536
parameter_brace_expand_word,55,657,9717,6377,16094,152502.453837973,9832.66706289601,1499505854.86346,0.000101701806193921,83305880.8257477
parameter_brace_expand_indir,55,659,9782,6432,16214,153705.157200968,6404.38155004033,984386472.923926,0.00015614310174785,54688137.3846626
parameter_brace_expand_rhs,55,664,9941,6553,16494,156525.552259486,5486.47933970631,858774208.60779,0.000182266247274984,47709678.2559883
parameter_brace_expand_error,55,666,9967,6585,16552,157142.295395834,19642.7869244793,3086712625.28395,5.09092728972068e-005,171484034.737997
valid_length_expression,55,667,9995,6609,16604,157669.176866435,19708.6471083043,3107446166.71738,5.07391499023109e-005,172635898.150965
parameter_brace_expand_length,55,677,10230,6777,17007,161833.507149697,20229.1883937121,3273760504.54637,4.94335205415771e-005,181875583.585909
skiparith,55,682,10321,6830,17151,163372.20739679,14072.1159933004,2298992652.56915,7.10625182791339e-005,127721814.031619
verify_substring_values,55,690,10518,6955,17473,166711.581160002,6946.31588166676,1158031303.8695,0.000143961204332685,64335072.4371945
get_var_and_type,55,692,10699,7077,17776,169671.287757261,7069.63698988589,1199514412.05031,0.000141449978468575,66639689.5583505
parameter_brace_substring,55,698,10954,7260,18214,174062.201279795,8857.45815710085,1541748664.56865,0.000112899206777321,85652703.587147
pos_params_pat_subst,55,710,11230,7461,18691,179046.994189308,9111.11802290283,1631318295.70478,0.000109756014298824,90628794.2058213
parameter_brace_patsub,55,714,11486,7642,19128,183377.071464134,9331.4615437637,1711176090.37557,0.000107164348833255,95065338.3541984
parameter_brace_expand,55,747,12531,8374,20905,201680.11840504,8403.33826687667,1694786256.66129,0.000119000326803657,94154792.0367384
param_expand,55,769,13223,8842,22065,213732.634132298,5616.59879671975,1200450455.68721,0.000178043694447969,66691691.9826226
expand_word_internal,55,807,14439,9702,24141,235412.02513047,9808.83438043625,2309117565.66787,0.000101948912706132,128284309.203771
word_list_split,55,822,14853,10006,24859,243032.348753544,30379.043594193,7383090317.58301,3.29174286510834e-005,410171684.310167
exp_jump_to_top_level,55,823,14859,10011,24870,243180.778211544,51143.3294901083,12437074665.734,1.95528920383138e-005,690948592.540776
separate_out_assignments,55,830,14982,10100,25082,245541.082883147,30692.6353603933,7536302922.92853,3.25811058013751e-005,418683495.718252
glob_expand_word_list,55,861,15224,10288,25512,251017.767041929,21621.4935849774,5427379039.81242,4.62502738800062e-005,301521057.767357
shell_expand_word_list,55,867,15491,10490,25981,255877.072615295,22040.0513847702,5639543828.62566,4.53719450350741e-005,313307990.479203
expand_word_list_internal,55,879,15696,10642,26338,259884.387446473,22385.2226964918,5817569888.33067,4.46723275242072e-005,323198327.129482
sub_append_string,16,13,73,44,117,568.383776429926,28.9231980285627,16439.4765219051,0.0345743233169605,913.304251216948
extract_command_subst,8,8,18,12,30,120,10.3362373937614,1240.34848725137,0.0967470039536401,68.9082492917429
extract_arithmetic_subst,8,8,18,12,30,120,10.3362373937614,1240.34848725137,0.0967470039536401,68.9082492917429
report_error,8,16,26,24,50,229.248125036058,28.6560156295072,6569.3378540685,0.034896686717685,364.963214114917
de_backslash,21,16,71,53,124,645.97221733799,80.7465271672487,52160.0131965699,0.0123844335488103,2897.77851092055
make_word_list,8,9,22,20,42,171.673439332514,14.7871451928697,2538.5600731692,0.0676263056159206,141.031115176067
make_word,9,6,16,11,27,105.48604608143,13.1857557601788,1390.9132397367,0.0758394147584638,77.2729577631498
assignment,23,16,110,69,179,946.086997176342,81.4914983163798,77098.0469375448,0.0122712187241623,4283.2248298636
string_list_internal,22,21,118,84,202,1096.10548044982,94.4133871211026,103487.031051271,0.0105917182985641,5749.27950284841
string_list_dollar_star,15,18,68,51,119,600.282900203656,75.035362525457,45042.445034614,0.0133270496249116,2502.35805747856
string_list_dollar_at,21,28,120,85,205,1151.01551804362,99.1430803200178,114115.223954985,0.0100864326261819,6339.73466416585
list_string,31,46,245,175,420,2632.05034709186,169.702677592523,446665.991459817,0.00589265893848255,24814.7773033232
alloc_word_desc,8,8,16,14,30,120,15,1800,0.0666666666666667,100
get_word_from_string,24,27,180,115,295,1673.36547588159,107.891021979026,180541.111337285,0.00926861180529365,10030.0617409603
strip_trailing_ifs_whitespace,19,11,46,29,75,368.016794670639,23.7280550212991,8732.32275270705,0.0421442043649329,485.129041817058
expand_string_assignment,17,21,71,50,121,634.999229126674,54.6958564759068,34731.826698624,0.0182829205799254,1929.54592770133
do_assignment,10,9,17,14,31,131.685752916751,16.4607191145939,2167.64219015645,0.0607506873204228,120.424566119803
do_word_assignment,6,5,8,7,15,51.8914742795595,6.48643428494493,336.590637863273,0.15416790736954,18.6994798812929
do_assignment_no_expand,10,9,18,14,32,135.933680430195,16.9917100537743,2309.74568441229,0.0588522283416596,128.319204689572
list_rest_of_args,15,15,48,37,85,417.085700626724,52.1357125783405,21745.0602084107,0.0191807103144006,1208.05890046726
make_bare_word,12,11,34,21,55,248.795907583136,31.099488447892,7737.42545376453,0.0321548697392733,429.856969653585
number_of_args,15,10,29,20,49,227.548953298961,28.4436191623702,6472.31576843162,0.0351572700468076,359.573098246201
get_dollar_var_value,18,13,48,33,81,401.289901141337,50.1612376426671,20129.198094753,0.0199357122550222,1118.28878304183
string_rest_of_args,11,9,24,17,41,177.199051890382,22.1498814862977,3924.93799885628,0.0451469684214164,218.052111047571
string_quote_removal,27,30,140,87,227,1324.0660332154,114.04884036942,151008.195660753,0.00876817332610192,8389.34420337519
expand_string,14,10,31,21,52,238.4180500375,20.5362130345441,4896.2038668507,0.0486944695362233,272.01132593615
expand_string_unsplit_to_string,8,5,14,9,23,85.1101135172451,7.33098614936858,623.941063366112,0.136407296320718,34.6633924092284
expand_string_unsplit,15,16,50,35,85,421.106686382884,36.2721556546145,15274.4472756789,0.0275693567683723,848.580404204384
expand_assignment_string_to_string,8,5,14,9,23,85.1101135172451,7.33098614936858,623.941063366112,0.136407296320718,34.6633924092284
expand_arith_string,7,5,12,8,20,71.6992500144231,6.17583724253109,442.802898500622,0.161921365594499,24.6001610278123
dequote_list,10,9,34,27,61,259.123578320059,32.3904472900073,8393.12860517395,0.0308733001136575,466.284922509664
expand_prompt_string,17,23,88,61,149,792.967286138217,68.3024842917613,54161.6356053362,0.0146407559017677,3008.97975585201
quote_escapes,15,17,61,38,99,495,61.875,30628.125,0.0161616161616162,1701.5625
quote_string,17,17,71,44,115,585.058226743789,73.1322783429736,42786.6410850734,0.0136738526770659,2377.03561583741
dequote_string,16,20,81,49,130,672.090250187501,84.0112812734376,56463.1630496371,0.0119031632995244,3136.84239164651
word_list_remove_quoted_nulls,10,9,24,20,44,186.908810591518,39.3087766022802,7347.15668053987,0.0254396113651116,408.175371141104
expand_word,10,13,35,25,60,271.413717363421,23.3783051215966,6345.19269870882,0.042774700509671,352.510705483823
move_to_high_fd,21,19,77,52,129,686.52872424047,44.2642607032624,30388.6864300583,0.0225915893344243,1688.26035722546
save_pipeline,7,8,14,11,25,97.672264890213,20.5414460059827,2006.32955552435,0.0486820645298656,111.462753084686
restore_pipeline,7,9,16,14,30,120,25.2371901428583,3028.462817143,0.0396240625180289,168.247934285722
set_job_control,9,6,19,14,33,128.927389655081,16.1159237068851,2077.78397540914,0.062050430256925,115.432443078286
parse_and_execute,34,96,380,276,656,4606.67328534667,297.017415408121,1368262.1928433,0.0033668059451192,76014.5662690725
internal_warning,7,15,26,24,50,222.971580931865,27.8714476164831,6214.5407379069,0.0358790118748121,345.25226321705
command_substitute,27,89,329,243,572,3922.76512921297,337.888596795954,1325457.60506987,0.00295955533712161,73636.5336149928
reset_signal_handlers,3,3,4,3,7,18.0947375050481,3.8055027583334,68.8595734867794,0.262777368328054,3.82553186037663
legal_identifier,17,8,49,24,73,339.001501853555,42.3751877316944,14365.2522823707,0.0235987155108709,798.069571242818
dispose_word_desc,7,7,11,11,22,83.7618082852673,17.6159390200411,1475.54290696164,0.0567667723453363,81.9746059423135
pat_subst,23,31,194,137,331,1904.86776321611,96.9325125354228,184643.618336268,0.0103164559944174,10257.9787964593
dispose_word,6,7,11,11,22,81.409673799104,17.1212618094671,1393.83633893778,0.0584069101406447,77.4353521632099
all_variables_matching_prefix,19,18,83,55,138,718.904564456795,89.8630705570994,64602.9715996018,0.0111280417395107,3589.05397775566
bash_tilde_find_word,22,18,82,50,132,702.494508525132,45.2936621149661,31818.5489067565,0.0220781441222783,1767.69716148647
bash_tilde_expand,14,19,56,39,95,479.217441339053,41.2775436409283,19780.9188483668,0.0242262477801237,1098.93993602038
setifs,19,24,94,76,170,922.465008299357,194.003540121535,178961.477248317,0.00515454511486513,9942.30429157314
getifs,4,2,4,2,6,15.5097750043269,1.93872187554087,30.0691400856056,0.515803742979389,1.67050778253364
word_split,16,14,42,30,72,353.296122883813,30.4312716368551,10751.250283725,0.0328609337109958,597.291682429169
expand_words_shellexp,6,5,9,7,16,55.3509058981968,6.9188632372746,382.965347968879,0.144532413158944,21.2758526649377
unquoted_glob_pattern_p,21,22,94,47,141,765.103330412996,95.6379163016245,73172.8882761322,0.0104561040084372,4065.16045978512
shell_glob_filename,24,33,169,103,272,1586.54608385281,198.318260481601,314641.059523586,0.00504240001687981,17480.0588624214
assign_in_env,24,50,167,135,302,1875.25491641994,234.406864552493,439572.625194646,0.00426608666904489,24420.7013997026
weeknumber,49,234,1285,896,2181,17763.4996276163,1530.06457579196,27179301.5223094,0.000653567186523746,1509961.19568386
iso8601wknum,49,232,1234,866,2100,17082.2952724639,2135.28690905799,36475601.4719555,0.000468321140244878,2026422.30399753
min,9,3,11,7,18,64.5293250129808,5.55825351827798,358.670347785504,0.179912628438332,19.926130432528
max,9,3,11,7,18,64.5293250129808,5.55825351827798,358.670347785504,0.179912628438332,19.926130432528
isleap,10,6,15,11,26,104,13,1352,0.0769230769230769,75.1111111111111
run_sigchld_trap,52,570,5681,4076,9757,90552.4804041643,19044.0847155612,1724489108.0211,5.25097433106294e-005,95804950.4456167
sigchld_handler,50,527,5086,3639,8725,80029.4300129318,10003.6787516165,800588708.524345,9.9963226012072e-005,44477150.4735747
sigcont_sighandler,55,612,6328,4527,10855,101836.648735109,12729.5810918886,1296337878.19974,7.85571805373242e-005,72018771.0110966
sigstop_sighandler,55,612,6350,4549,10899,102249.436624961,12781.1795781201,1306868411.26523,7.82400398873891e-005,72603800.6258463
waitchld,52,541,5268,3764,9032,83201.7750763395,7166.6108230949,596274741.762802,0.000139535971002839,33126374.5423779
find_pipeline,49,263,2315,1593,3908,32379.3518713137,2087.67386130878,67597526.5478612,0.000479002021595983,3755418.14154784
find_process,49,263,2334,1613,3947,32702.4825578493,2108.50786350711,68953441.6294292,0.000474269039877655,3830746.75719051
current_working_directory,28,102,457,211,668,4690.94169910301,586.367712387876,2750616.75304793,0.00170541450164042,152812.041835996
job_working_directory,28,105,479,224,703,4959.86355215734,619.982944019667,3075030.80700235,0.00161294759742339,170835.044833464
initialize_job_signals,7,14,33,27,60,263.539045366726,55.4248749832284,14606.6186426501,0.0180424403357265,811.478813480563
printable_job_status,49,298,2596,1820,4416,37265.7048209856,2402.72375392868,89539194.1802766,0.000416194328775793,4974399.67668203
find_last_proc,49,436,3514,2481,5995,53486.4364177616,4607.07086800259,246415803.053542,0.000217057655211098,13689766.8363079
find_last_pid,49,436,3523,2492,6015,53664.8732365031,4622.44057898842,248062687.714681,0.000216335933996764,13781260.4285934
set_new_line_discipline,55,608,6194,4455,10649,99811.6400251389,12476.4550031424,1245295435.56349,8.01509723513719e-005,69183079.7535272
map_over_jobs,48,246,2079,1458,3537,29002.2410836862,1869.93306321949,54232249.5098476,0.000534778500722525,3012902.75054709
job_last_stopped,50,500,4381,3138,7519,68447.62103145,8555.95262893125,585634603.108124,0.000116877692452221,32535255.7282291
job_last_running,50,500,4386,3142,7528,68529.5506217257,8566.19382771571,587037413.551958,0.000116737960885793,32613189.6417755
most_recent_job_in_state,50,498,4358,3128,7486,68107.8681730425,5866.49244849647,399554294.320347,0.000170459607470609,22197460.7955748
find_job,49,258,2335,1649,3984,32916.1858639548,2122.28648415414,69857576.3689769,0.000471189920619299,3880976.46494316
print_job,49,333,2853,2042,4895,41986.514113235,2136.55686982096,89706575.1684669,0.000468042772053055,4983698.62047038
mark_dead_jobs_as_notified,36,57,477,309,786,5139.77882553091,1080.94646260134,5555825.7400109,0.000925115197281337,308656.985556161
process_exit_signal,49,466,3719,2667,6386,57527.8251805427,7190.97814756784,413681333.750386,0.000139063139878714,22982296.3194659
job_exit_status,49,470,3808,2727,6535,58943.0254098188,7367.87817622734,434285030.557817,0.000135724285348057,24126946.142101
job_exit_signal,49,470,3813,2731,6544,59024.201726374,7378.02521579675,435482048.679461,0.000135537622975176,24193447.148859
set_job_status_and_cleanup,52,548,5355,3896,9251,85375.8017057774,10671.9752132222,911128439.613028,9.37033660611428e-005,50618246.6451682
raw_job_exit_status,49,467,3779,2715,6494,58518.9097967186,7314.86372458983,428057850.474561,0.000136707946675531,23780991.6930312
notify_of_job_status,55,579,5781,4209,9990,92990.3069110927,19556.7838079833,1818591328.49825,5.11331520467997e-005,101032851.583236
reset_job_indices,42,169,1168,790,1958,15117.9122114887,3179.44687536982,48066598.742933,0.000314520115982024,2670366.59682961
cleanup_dead_jobs,42,174,1224,835,2059,15967.3133669546,3358.08436260363,53619585.3303621,0.000297788826015278,2978865.85168678
processes_in_job,42,176,1248,853,2101,16320.9552663563,2040.11940829454,33296697.6008005,0.000490167387229535,1849816.53337781
realloc_jobs_list,46,194,1475,1043,2518,19909.5505197423,4187.17593437982,83364790.800584,0.000238824452488193,4631377.26669911
compact_jobs_list,46,195,1491,1054,2545,20138.3033607053,2517.28792008816,50693907.7809741,0.000397252929241793,2816328.21005411
discard_pipeline,48,213,1709,1223,2932,23537.8203819429,2942.22754774286,69253623.5415758,0.000339878538887025,3847423.53008755
add_process,48,224,1801,1298,3099,25063.0473450348,3132.88091812935,78519542.777432,0.00031919502404742,4362196.82096845
print_pipeline,49,313,2653,1927,4580,38929.2941628411,2509.98445509239,97711923.19645,0.000398408841923761,5428440.17758055
pretty_print_job,49,323,2718,1981,4699,40125.5072533966,3456.22307096837,138682703.903498,0.000289333176553277,7704594.66130544
set_current_job,50,500,4325,3150,7475,68047.0763678799,14310.9750413482,973820011.537443,6.98764407813399e-005,54101111.7520802
reset_current,50,500,4382,3199,7581,69012.0248755715,14513.9132827372,1001634544.51015,6.88994057301828e-005,55646363.5838971
set_job_running,50,500,4410,3222,7632,69476.2925538006,14611.5533800093,1015156557.295,6.84389930346587e-005,56397586.5163888
setjstatus,52,549,5334,3915,9249,85379.5647003978,17956.1692388201,1533089913.29713,5.56911658995764e-005,85171661.8498406
mark_all_jobs_as_dead,55,621,6388,4682,11070,104067.735359644,21886.4768750666,2277676083.38939,4.56903139645658e-005,126537560.188299
tilde_find_prefix,21,18,129,57,186,983.084812708378,84.6783166862941,83245.9671000062,0.0118093986646508,4624.77595000035
process_exit_status,27,44,227,124,351,2158.56123894614,269.820154868268,582423.327785089,0.00370617235946745,32356.851543616
bgp_alloc,41,145,736,516,1252,9439.02683150726,813.03351747119,7674245.18632529,0.00122996159261716,426346.954795849
bgp_add,42,150,778,551,1329,10080.4151634584,868.279701309822,8752619.86720668,0.00115170261206323,486256.65928926
bgp_delete,42,155,853,612,1465,11166.3059155036,1395.78823943795,15585798.4748263,0.000716441055845747,865877.693045906
bgp_clear,42,155,879,632,1511,11516.9202991986,2422.12256209183,27895392.5025022,0.000412861023488575,1549744.02791679
bgp_search,42,155,899,649,1548,11798.9362165185,1474.86702706481,17401861.9801839,0.000678027226624043,966770.110010217
